frame,has_target,valid,dim_x,dim_y,min,max,mean,median
2023.09.07 13-09-28 78-23-04_1/0_247.frame,1,1,960,600,83,235,155.37661284722222,156.0
2023.09.07 13-09-28 78-23-04_1/0_253.frame,1,1,960,600,81,237,155.02052777777777,156.0
2023.09.07 13-09-28 78-23-04_1/0_275.frame,1,1,960,600,72,255,156.72134895833332,158.0
2023.09.07 13-09-28 78-23-04_1/0_283.frame,1,1,960,600,83,255,155.41666493055556,157.0
2023.09.07 13-09-28 78-23-04_1/0_310.frame,1,1,960,600,83,250,155.91398090277778,157.0
2023.09.07 13-09-28 78-23-04_1/0_324.frame,1,1,960,600,84,235,155.6545763888889,157.0
2023.09.07 13-09-28 78-23-04_1/0_360.frame,1,1,960,600,81,255,156.27015972222222,158.0
2023.09.07 13-09-28 78-23-04_1/0_362.frame,1,1,960,600,72,254,154.76457638888888,156.0
2023.09.07 13-09-28 78-23-04_1/0_393.frame,1,1,960,600,75,245,154.08209375,155.0
2023.09.07 13-09-28 78-23-04_1/0_396.frame,1,1,960,600,82,238,154.73975,156.0
2023.09.07 13-09-28 78-23-04_1/0_420.frame,1,1,960,600,80,254,154.58569618055554,155.0
2023.09.07 13-09-28 78-23-04_1/0_467.frame,1,1,960,600,83,255,154.38950868055556,155.0
2023.09.07 13-09-28 78-23-04_1/0_506.frame,1,1,960,600,79,236,154.89702777777777,155.0
2023.09.07 13-09-28 78-23-04_1/0_513.frame,1,1,960,600,70,255,155.4662204861111,157.0
2023.09.07 13-09-28 78-23-04_1/0_539.frame,1,1,960,600,75,240,155.8936684027778,157.0
2023.09.07 13-09-28 78-23-04_1/0_558.frame,1,1,960,600,57,255,152.90775173611112,154.0
2023.09.07 13-09-28 78-23-04_1/0_578.frame,1,1,960,600,82,255,156.8585173611111,158.0
2023.09.07 13-09-28 78-23-04_1/0_581.frame,1,1,960,600,74,240,153.82399131944445,155.0
2023.09.07 13-09-28 78-23-04_1/0_649.frame,1,1,960,600,76,233,153.8594079861111,155.0
2023.09.07 13-09-28 78-23-04_1/0_680.frame,1,1,960,600,62,255,155.222375,156.0
2023.09.07 13-09-28 78-23-04_1/0_719.frame,1,1,960,600,70,255,154.99455902777777,156.0
2023.09.07 13-09-28 78-23-04_1/0_738.frame,1,1,960,600,78,233,155.72311631944444,157.0
2023.09.07 13-09-28 78-23-04_1/0_764.frame,1,1,960,600,60,255,157.24028645833334,159.0
2023.09.07 13-09-28 78-23-04_1/0_773.frame,1,1,960,600,63,224,153.74642708333334,155.0
2023.09.07 13-09-28 78-23-04_1/0_900.frame,1,1,960,600,80,255,152.90432118055554,154.0
2023.09.07 13-09-28 78-23-04_1/0_898.frame,1,1,960,600,83,249,151.99020659722223,153.0
2023.09.07 13-09-28 78-23-04_1/1_099.frame,1,1,960,600,70,255,151.4119340277778,150.0
2023.09.07 13-09-28 78-23-04_1/4_887.frame,1,1,960,600,50,232,131.97732986111112,131.0
2023.09.07 13-09-28 78-23-04_1/1_102.frame,1,1,960,600,60,255,153.74571875,152.0
2023.09.07 13-09-28 78-23-04_1/1_110.frame,1,1,960,600,71,255,153.1065,153.0
2023.09.07 13-09-28 78-23-04_1/1_116.frame,1,1,960,600,70,255,153.37936979166668,153.0
2023.09.07 13-09-28 78-23-04_1/1_169.frame,1,1,960,600,69,239,155.91309027777777,155.0
2023.09.07 13-09-28 78-23-04_1/1_121.frame,1,1,960,600,68,255,154.48085069444446,154.0
2023.09.07 13-09-28 78-23-04_1/1_124.frame,1,1,960,600,66,252,153.88739409722223,154.0
2023.09.07 13-09-28 78-23-04_1/1_152.frame,1,1,960,600,57,255,152.16747916666668,152.0
2023.09.07 13-09-28 78-23-04_1/1_160.frame,1,1,960,600,68,238,154.3636388888889,154.0
2023.09.07 13-09-28 78-23-04_1/1_167.frame,1,1,960,600,62,238,155.11978472222222,154.0
2023.09.07 13-09-28 78-23-04_1/1_180.frame,1,1,960,600,41,239,147.80099652777778,147.0
2023.09.07 13-09-28 78-23-04_1/1_182.frame,1,1,960,600,61,238,153.48478472222223,153.0
2023.09.07 13-09-28 78-23-04_1/1_186.frame,1,1,960,600,65,255,154.42181944444445,154.0
2023.09.07 13-09-28 78-23-04_1/1_190.frame,1,1,960,600,70,245,154.43122395833333,155.0
2023.09.07 13-09-28 78-23-04_1/1_194.frame,1,1,960,600,65,234,149.50550694444445,149.0
2023.09.07 13-09-28 78-23-04_1/1_197.frame,1,1,960,600,58,245,154.58229166666666,155.0
2023.09.07 13-09-28 78-23-04_1/1_217.frame,1,1,960,600,70,245,153.93904166666667,154.0
2023.09.07 13-09-28 78-23-04_1/1_224.frame,1,1,960,600,69,241,153.591515625,153.0
2023.09.07 13-09-28 78-23-04_1/1_226.frame,1,1,960,600,63,233,153.08102604166666,153.0
2023.09.07 13-09-28 78-23-04_1/1_246.frame,1,1,960,600,69,238,155.98304861111112,156.0
2023.09.07 13-09-28 78-23-04_1/1_255.frame,1,1,960,600,39,231,153.0267482638889,153.0
2023.09.07 13-09-28 78-23-04_1/1_273.frame,1,1,960,600,63,248,156.19098090277777,156.0
2023.09.07 13-09-28 78-23-04_1/1_282.frame,1,1,960,600,59,234,153.08838715277778,153.0
2023.09.07 13-09-28 78-23-04_1/1_284.frame,1,1,960,600,44,241,155.9316736111111,156.0
2023.09.07 13-09-28 78-23-04_1/1_287.frame,1,1,960,600,46,255,153.55172569444446,154.0
2023.09.07 13-09-28 78-23-04_1/1_300.frame,1,1,960,600,70,239,155.30211111111112,155.0
2023.09.07 13-09-28 78-23-04_1/1_301.frame,1,1,960,600,63,238,155.1644375,155.0
2023.09.07 13-09-28 78-23-04_1/1_304.frame,1,1,960,600,66,233,153.38122222222222,153.0
2023.09.07 13-09-28 78-23-04_1/1_321.frame,1,1,960,600,55,235,156.26953125,157.0
2023.09.07 13-09-28 78-23-04_1/4_216.frame,1,1,960,600,54,216,132.2461423611111,131.0
2023.09.07 13-09-28 78-23-04_1/4_217.frame,1,1,960,600,51,218,132.4903125,132.0
2023.09.07 13-09-28 78-23-04_1/4_228.frame,1,1,960,600,53,231,128.2385972222222,127.0
2023.09.07 13-09-28 78-23-04_1/4_231.frame,1,1,960,600,49,216,132.8339375,132.0
2023.09.07 13-09-28 78-23-04_1/4_234.frame,1,1,960,600,52,218,132.12564583333332,131.0
2023.09.07 13-09-28 78-23-04_1/4_236.frame,1,1,960,600,43,224,131.12705381944446,130.0
2023.09.07 13-09-28 78-23-04_1/4_253.frame,1,1,960,600,44,246,133.31152083333333,132.0
2023.09.07 13-09-28 78-23-04_1/4_259.frame,1,1,960,600,44,221,132.66129166666667,132.0
2023.09.07 13-09-28 78-23-04_1/4_268.frame,1,1,960,600,53,215,131.84971180555556,131.0
2023.09.07 13-09-28 78-23-04_1/4_269.frame,1,1,960,600,41,222,133.33853645833332,132.0
2023.09.07 13-09-28 78-23-04_1/4_273.frame,1,1,960,600,53,255,133.27174131944443,132.0
2023.09.07 13-09-28 78-23-04_1/4_276.frame,1,1,960,600,51,223,130.6210763888889,129.0
2023.09.07 13-09-28 78-23-04_1/4_286.frame,1,1,960,600,50,219,131.27607291666666,130.0
2023.09.07 13-09-28 78-23-04_1/4_294.frame,1,1,960,600,34,241,133.1928315972222,132.0
2023.09.07 13-09-28 78-23-04_1/4_296.frame,1,1,960,600,53,219,132.56995138888888,132.0
2023.09.07 13-09-28 78-23-04_1/4_302.frame,1,1,960,600,33,219,131.84367534722222,131.0
2023.09.07 13-09-28 78-23-04_1/4_303.frame,1,1,960,600,36,255,132.97983333333335,132.0
2023.09.07 13-09-28 78-23-04_1/4_304.frame,1,1,960,600,35,237,133.12998958333333,132.0
2023.09.07 13-09-28 78-23-04_1/4_311.frame,1,1,960,600,52,214,131.06258854166666,130.0
2023.09.07 13-09-28 78-23-04_1/4_312.frame,1,1,960,600,49,216,130.63734895833332,130.0
2023.09.07 13-09-28 78-23-04_1/4_321.frame,1,1,960,600,37,236,132.19568923611112,132.0
2023.09.07 13-09-28 78-23-04_1/4_332.frame,1,1,960,600,50,217,133.0273923611111,132.0
2023.09.07 13-09-28 78-23-04_1/4_350.frame,1,1,960,600,47,214,131.34840277777778,130.0
2023.09.07 13-09-28 78-23-04_1/4_374.frame,1,1,960,600,39,213,131.38008333333335,131.0
2023.09.07 13-09-28 78-23-04_1/4_375.frame,1,1,960,600,53,214,131.465953125,131.0
2023.09.07 13-09-28 78-23-04_1/4_384.frame,1,1,960,600,33,224,131.00725694444444,129.0
2023.09.07 13-09-28 78-23-04_1/4_385.frame,1,1,960,600,32,218,132.12807118055557,132.0
2023.09.07 13-09-28 78-23-04_1/4_387.frame,1,1,960,600,50,217,132.97941666666668,132.0
2023.09.07 13-09-28 78-23-04_1/4_397.frame,1,1,960,600,31,220,132.88466666666667,132.0
2023.09.07 13-09-28 78-23-04_1/4_413.frame,1,1,960,600,51,215,132.07432291666666,131.0
2023.09.07 13-09-28 78-23-04_1/4_423.frame,1,1,960,600,39,254,132.0406423611111,131.0
2023.09.07 13-09-28 78-23-04_1/4_444.frame,1,1,960,600,47,217,129.2647482638889,128.0
2023.09.07 13-09-28 78-23-04_1/4_456.frame,1,1,960,600,43,255,131.37915972222223,130.0
2023.09.07 13-09-28 78-23-04_1/4_457.frame,1,1,960,600,54,255,130.91202083333334,130.0
2023.09.07 13-09-28 78-23-04_1/4_459.frame,1,1,960,600,54,224,130.1533298611111,130.0
2023.09.07 13-09-28 78-23-04_1/4_462.frame,1,1,960,600,53,220,132.1476875,132.0
2023.09.07 13-09-28 78-23-04_1/4_479.frame,1,1,960,600,47,215,128.52697395833334,127.0
2023.09.07 13-09-28 78-23-04_1/4_514.frame,1,1,960,600,52,219,132.92388020833334,132.0
2023.09.07 13-09-28 78-23-04_1/4_515.frame,1,1,960,600,53,219,132.94605729166668,132.0
2023.09.07 13-09-28 78-23-04_1/4_516.frame,1,1,960,600,53,255,134.3335625,134.0
2023.09.07 13-09-28 78-23-04_1/4_519.frame,1,1,960,600,40,252,130.89127256944445,129.0
2023.09.07 13-09-28 78-23-04_1/4_522.frame,1,1,960,600,43,255,133.68094270833333,133.0
2023.09.07 13-09-28 78-23-04_1/4_529.frame,1,1,960,600,51,221,131.21914583333333,130.0
2023.09.07 13-09-28 78-23-04_1/4_536.frame,1,1,960,600,54,208,128.61301215277777,128.0
2023.09.07 13-09-28 78-23-04_1/4_560.frame,1,1,960,600,54,255,131.4638246527778,131.0
2023.09.07 13-09-28 78-23-04_1/4_566.frame,1,1,960,600,47,248,134.19346006944446,133.0
2023.09.07 13-09-28 78-23-04_1/4_575.frame,1,1,960,600,53,220,131.59033506944445,131.0
2023.09.07 13-09-28 78-23-04_1/4_601.frame,1,1,960,600,53,219,133.3161267361111,132.0
2023.09.07 13-09-28 78-23-04_1/4_613.frame,1,1,960,600,53,223,133.0719982638889,132.0
2023.09.07 13-09-28 78-23-04_1/4_618.frame,1,1,960,600,52,218,131.68031770833332,131.0
2023.09.07 13-09-28 78-23-04_1/4_631.frame,1,1,960,600,36,211,125.07959548611112,123.0
2023.09.07 13-09-28 78-23-04_1/4_664.frame,1,1,960,600,52,215,129.0523142361111,128.0
2023.09.07 13-09-28 78-23-04_1/4_665.frame,1,1,960,600,43,228,130.12920833333334,129.0
2023.09.07 13-09-28 78-23-04_1/4_681.frame,1,1,960,600,43,255,132.25467881944445,131.0
2023.09.07 13-09-28 78-23-04_1/4_686.frame,1,1,960,600,51,212,132.19955902777778,131.0
2023.09.07 13-09-28 78-23-04_1/4_692.frame,1,1,960,600,47,209,129.24250868055555,128.0
2023.09.07 13-09-28 78-23-04_1/4_697.frame,1,1,960,600,42,255,131.4786909722222,131.0
2023.09.07 13-09-28 78-23-04_1/4_702.frame,1,1,960,600,40,238,133.03236284722223,132.0
2023.09.07 13-09-28 78-23-04_1/4_704.frame,1,1,960,600,49,220,132.06947743055557,131.0
2023.09.07 13-09-28 78-23-04_1/4_725.frame,1,1,960,600,25,214,132.26494618055557,132.0
2023.09.07 13-09-28 78-23-04_1/4_743.frame,1,1,960,600,52,255,132.50321006944444,132.0
2023.09.07 13-09-28 78-23-04_1/4_748.frame,1,1,960,600,52,214,132.56677256944445,132.0
2023.09.07 13-09-28 78-23-04_1/4_759.frame,1,1,960,600,46,223,133.67061805555556,133.0
2023.09.07 13-09-28 78-23-04_1/4_762.frame,1,1,960,600,53,228,132.6706597222222,132.0
2023.09.07 13-09-28 78-23-04_1/4_764.frame,1,1,960,600,50,230,131.70127604166666,130.0
2023.09.07 13-09-28 78-23-04_1/4_779.frame,1,1,960,600,40,220,132.6549079861111,131.0
2023.09.07 13-09-28 78-23-04_1/4_791.frame,1,1,960,600,51,242,126.48558159722222,125.0
2023.09.07 13-09-28 78-23-04_1/4_796.frame,1,1,960,600,41,255,130.22424826388888,129.0
2023.09.07 13-09-28 78-23-04_1/4_803.frame,1,1,960,600,54,225,133.1566076388889,132.0
2023.09.07 13-09-28 78-23-04_1/4_805.frame,1,1,960,600,38,232,130.724359375,130.0
2023.09.07 13-09-28 78-23-04_1/4_816.frame,1,1,960,600,52,213,131.55544270833335,131.0
2023.09.07 13-09-28 78-23-04_1/4_818.frame,1,1,960,600,50,232,133.83609375,133.0
2023.09.07 13-09-28 78-23-04_1/4_830.frame,1,1,960,600,28,255,129.89766493055555,128.0
2023.09.07 13-09-28 78-23-04_1/4_834.frame,1,1,960,600,51,203,129.53829166666668,129.0
2023.09.07 13-09-28 78-23-04_1/4_842.frame,1,1,960,600,30,255,133.1995347222222,132.0
2023.09.07 13-09-28 78-23-04_1/4_862.frame,1,1,960,600,42,234,130.4050329861111,129.0
2023.09.07 13-09-28 78-23-04_1/4_874.frame,1,1,960,600,54,232,130.54583854166665,129.0
2023.09.07 13-09-28 78-23-04_1/4_879.frame,1,1,960,600,51,215,130.39641145833335,129.0
2023.09.07 13-09-28 78-23-04_1/4_881.frame,1,1,960,600,51,255,132.80131770833333,132.0
2023.09.07 13-09-28 78-23-04_1/4_886.frame,1,1,960,600,50,255,132.53658854166667,132.0
2023.09.07 13-09-28 78-23-04_1/4_890.frame,1,1,960,600,40,251,131.08716319444446,130.0
2023.09.07 13-09-28 78-23-04_1/5_112.frame,1,1,960,600,59,255,147.74412152777776,146.0
2023.09.07 13-09-28 78-23-04_1/5_120.frame,1,1,960,600,81,255,147.95477430555556,146.0
2023.09.07 13-09-28 78-23-04_1/5_169.frame,1,1,960,600,71,219,147.51906770833332,146.0
2023.09.07 13-09-28 78-23-04_1/5_196.frame,1,1,960,600,67,255,149.36461631944445,148.0
2023.09.07 13-09-28 78-23-04_1/5_198.frame,1,1,960,600,54,248,148.19038020833332,147.0
2023.09.07 13-09-28 78-23-04_1/5_208.frame,1,1,960,600,75,227,145.8538888888889,145.0
2023.09.07 13-09-28 78-23-04_1/5_218.frame,1,1,960,600,76,216,147.01088020833333,146.0
2023.09.07 13-09-28 78-23-04_1/5_237.frame,1,1,960,600,73,229,149.04177777777778,146.0
2023.09.07 13-09-28 78-23-04_1/5_246.frame,1,1,960,600,74,250,147.135328125,146.0
2023.09.07 13-09-28 78-23-04_1/5_249.frame,1,1,960,600,80,222,147.37125520833334,146.0
2023.09.07 13-09-28 78-23-04_1/5_253.frame,1,1,960,600,74,241,148.3451579861111,147.0
2023.09.07 13-09-28 78-23-04_1/5_262.frame,1,1,960,600,84,235,148.39347916666668,147.0
2023.09.07 13-09-28 78-23-04_1/5_271.frame,1,1,960,600,85,224,147.1345017361111,146.0
2023.09.07 13-09-28 78-23-04_1/5_286.frame,1,1,960,600,88,231,146.8570625,145.0
2023.09.07 13-09-28 78-23-04_1/5_315.frame,1,1,960,600,91,247,148.91213541666667,148.0
2023.09.07 13-09-28 78-23-04_1/5_328.frame,1,1,960,600,64,230,150.74812673611112,150.0
2023.09.07 13-09-28 78-23-04_1/5_331.frame,1,1,960,600,67,226,145.76948958333332,144.0
2023.09.07 13-09-28 78-23-04_1/5_333.frame,1,1,960,600,46,255,148.80543055555555,147.0
2023.09.07 13-09-28 78-23-04_1/5_337.frame,1,1,960,600,54,221,149.77469270833333,148.0
2023.09.07 13-09-28 78-23-04_1/5_346.frame,1,1,960,600,42,255,149.11734722222224,148.0
2023.09.07 13-09-28 78-23-04_1/5_385.frame,1,1,960,600,47,222,149.1180659722222,148.0
2023.09.07 13-09-28 78-23-04_1/5_395.frame,1,1,960,600,84,237,149.50939583333334,148.0
2023.09.07 13-09-28 78-23-04_1/5_425.frame,1,1,960,600,63,233,147.49689409722222,146.0
2023.09.07 13-09-28 78-23-04_1/5_435.frame,1,1,960,600,72,241,148.52390104166668,147.0
2023.09.07 13-09-28 78-23-04_1/5_443.frame,1,1,960,600,84,252,148.89968229166666,148.0
2023.09.07 13-09-28 78-23-04_1/5_448.frame,1,1,960,600,69,251,146.1792170138889,145.0
2023.09.07 13-09-28 78-23-04_1/5_482.frame,1,1,960,600,45,255,149.95573958333333,149.0
2023.09.07 13-09-28 78-23-04_1/5_489.frame,1,1,960,600,92,239,149.5119670138889,148.0
2023.09.07 13-09-28 78-23-04_1/5_495.frame,1,1,960,600,62,249,145.1710121527778,144.0
2023.09.07 13-09-28 78-23-04_1/5_496.frame,1,1,960,600,67,255,147.09233159722223,146.0
2023.09.07 13-09-28 78-23-04_1/5_499.frame,1,1,960,600,89,255,150.1964236111111,149.0
2023.09.07 13-09-28 78-23-04_1/5_506.frame,1,1,960,600,57,240,148.6225486111111,147.0
2023.09.07 13-09-28 78-23-04_1/5_507.frame,1,1,960,600,40,231,147.46097916666668,146.0
2023.09.07 13-09-28 78-23-04_1/5_509.frame,1,1,960,600,61,222,149.3736111111111,148.0
2023.09.07 13-09-28 78-23-04_1/5_516.frame,1,1,960,600,90,228,150.17872395833334,149.0
2023.09.07 13-09-28 78-23-04_1/5_518.frame,1,1,960,600,68,255,150.45396180555556,149.0
2023.09.07 13-09-28 78-23-04_1/5_524.frame,1,1,960,600,88,255,147.6676111111111,146.0
2023.09.07 13-09-28 78-23-04_1/5_530.frame,1,1,960,600,56,243,149.3769027777778,148.0
2023.09.07 13-09-28 78-23-04_1/5_538.frame,1,1,960,600,72,255,148.00525347222222,147.0
2023.09.07 13-09-28 78-23-04_1/5_551.frame,1,1,960,600,54,255,147.60655034722222,146.0
2023.09.07 13-09-28 78-23-04_1/5_635.frame,1,1,960,600,42,225,145.40226909722222,144.0
2023.09.07 13-09-28 78-23-04_1/5_652.frame,1,1,960,600,48,221,143.81946354166666,143.0
2023.09.07 13-09-28 78-23-04_1/5_661.frame,1,1,960,600,68,255,147.25497916666666,146.0
2023.09.07 13-09-28 78-23-04_1/5_739.frame,1,1,960,600,81,241,148.98359722222222,148.0
2023.09.07 13-09-28 78-23-04_1/5_742.frame,1,1,960,600,69,237,147.90218229166666,147.0
2023.09.07 13-09-28 78-23-04_1/5_743.frame,1,1,960,600,58,255,148.38659722222224,147.0
2023.09.07 13-09-28 78-23-04_1/5_760.frame,1,1,960,600,69,255,146.22810416666667,145.0
2023.09.07 13-09-28 78-23-04_1/5_769.frame,1,1,960,600,63,232,147.62541666666667,147.0
2023.09.07 13-09-28 78-23-04_1/5_785.frame,1,1,960,600,73,220,144.14000347222222,143.0
2023.09.07 13-09-28 78-23-04_1/5_816.frame,1,1,960,600,58,225,147.67520659722223,147.0
2023.09.07 13-09-28 78-23-04_1/5_819.frame,1,1,960,600,68,233,149.85035590277778,149.0
2023.09.07 13-09-28 78-23-04_1/5_854.frame,1,1,960,600,75,241,145.35487673611112,144.0
2023.09.07 13-09-28 78-23-04_1/5_857.frame,1,1,960,600,58,254,146.25400868055556,145.0
2023.09.07 13-09-28 78-23-04_1/5_860.frame,1,1,960,600,51,255,147.8720295138889,147.0
2023.09.07 13-09-28 78-23-04_1/5_874.frame,1,1,960,600,71,255,146.83939930555556,145.0
2023.09.07 13-09-28 78-23-04_1/5_884.frame,1,1,960,600,72,255,147.38984201388888,146.0
2023.09.07 13-09-28 78-23-04_1/5_894.frame,1,1,960,600,56,228,147.1381267361111,146.0
2023.09.07 13-09-28 78-23-04_1/5_899.frame,1,1,960,600,55,244,145.36649131944444,145.0
2023.09.07 13-09-28 78-23-04_1/t10_dist_2-_frame_351.frame,1,1,960,600,6,210,90.62376909722222,90.0
2023.09.07 13-09-28 78-23-04_1/t21_dist_1_frame_277.frame,1,1,960,600,5,255,93.40454340277778,92.0
2023.09.07 13-09-28 78-23-04_1/t21_dist_1_frame_278.frame,1,1,960,600,5,255,93.37675173611112,92.0
2023.09.07 13-09-28 78-23-04_1/t28_dist_1-_frame_239.frame,1,1,960,600,5,255,96.26246875,95.0
2023.09.07 13-09-28 78-23-04_1/t30_dist_9_frame_358.frame,1,1,960,600,5,255,95.34747916666667,94.0
2023.09.07 13-09-28 78-23-04_1/t5_dist_2_frame_030-test.frame,1,1,960,600,7,255,118.60280208333333,118.0
2023.09.07 13-09-28 78-23-04_1/t5_dist_2_frame_043.frame,1,1,960,600,6,255,107.98203125,108.0
2023.09.07 13-09-28 78-23-04_1/t5_dist_2_frame_060-test.frame,1,1,960,600,6,255,101.03552777777777,101.0
2023.09.07 13-09-28 78-23-04_1/t7_dist_1_frame_090-test.frame,1,1,960,600,5,255,95.94832465277777,96.0
2023.09.07 13-09-28 78-23-04_1/t5_dist_2_frame_090-test.frame,1,1,960,600,6,255,96.80702083333334,96.0
2023.09.07 13-09-28 78-23-04_1/t6_dist_8_frame_105.frame,1,1,960,600,5,255,93.08211979166667,92.0
2023.09.07 13-09-28 78-23-04_1/t7_dist_1_frame_116.frame,1,1,960,600,5,255,95.46229861111111,95.0
2023.09.07 13-09-28 78-23-04_1/0/5_113.frame,1,1,960,600,62,255,146.57310069444443,145.0
2023.09.07 13-09-28 78-23-04_1/0/1_535.frame,1,1,960,600,51,253,156.341234375,156.0
2023.09.07 13-09-28 78-23-04_1/0/0_137.frame,1,1,960,600,82,232,152.7813559027778,154.0
2023.09.07 13-09-28 78-23-04_1/0/0_875.frame,1,1,960,600,73,255,152.2664392361111,153.0
2023.09.07 13-09-28 78-23-04_1/0/1_169.frame,1,1,960,600,56,237,153.19048958333335,153.0
2023.09.07 13-09-28 78-23-04_1/0/1_182.frame,1,1,960,600,66,232,152.9266232638889,153.0
2023.09.07 13-09-28 78-23-04_1/0/1_670.frame,1,1,960,600,69,243,154.5163263888889,155.0
2023.09.07 13-09-28 78-23-04_1/0/1_765.frame,1,1,960,600,63,255,155.18696006944444,155.0
2023.09.07 13-09-28 78-23-04_1/0/2_156.frame,1,1,960,600,39,255,146.20068229166668,146.0
2023.09.07 13-09-28 78-23-04_1/0/2_199.frame,1,1,960,600,61,255,150.50017708333334,148.0
2023.09.07 13-09-28 78-23-04_1/0/2_492.frame,1,1,960,600,83,255,153.22872569444445,151.0
2023.09.07 13-09-28 78-23-04_1/0/2_542.frame,1,1,960,600,69,255,150.2888142361111,147.0
2023.09.07 13-09-28 78-23-04_1/0/2_543.frame,1,1,960,600,57,255,150.31096180555556,148.0
2023.09.07 13-09-28 78-23-04_1/0/2_710.frame,1,1,960,600,59,255,152.43680034722223,151.0
2023.09.07 13-09-28 78-23-04_1/0/2_775.frame,1,1,960,600,60,255,150.64933159722221,149.0
2023.09.07 13-09-28 78-23-04_1/0/2_867.frame,1,1,960,600,60,255,153.5740607638889,152.0
2023.09.07 13-09-28 78-23-04_1/0/3_449.frame,1,1,960,600,58,255,140.94523784722222,139.0
2023.09.07 13-09-28 78-23-04_1/0/2_869.frame,1,1,960,600,60,255,154.23931944444445,152.0
2023.09.07 13-09-28 78-23-04_1/0/3_133.frame,1,1,960,600,70,255,134.12460069444444,129.0
2023.09.07 13-09-28 78-23-04_1/0/3_144.frame,1,1,960,600,72,255,141.95647916666667,139.0
2023.09.07 13-09-28 78-23-04_1/0/3_220.frame,1,1,960,600,75,255,141.7113767361111,140.0
2023.09.07 13-09-28 78-23-04_1/0/3_232.frame,1,1,960,600,65,255,141.3121423611111,139.0
2023.09.07 13-09-28 78-23-04_1/0/3_274.frame,1,1,960,600,53,255,142.32483159722221,140.0
2023.09.07 13-09-28 78-23-04_1/0/3_423.frame,1,1,960,600,50,255,141.15274479166666,139.0
2023.09.07 13-09-28 78-23-04_1/0/3_594.frame,1,1,960,600,76,255,142.95571180555555,141.0
2023.09.07 13-09-28 78-23-04_1/0/3_660.frame,1,1,960,600,80,255,143.75597395833333,141.0
2023.09.07 13-09-28 78-23-04_1/0/3_720.frame,1,1,960,600,72,255,140.35699652777777,138.0
2023.09.07 13-09-28 78-23-04_1/0/3_746.frame,1,1,960,600,58,255,140.26448784722223,138.0
2023.09.07 13-09-28 78-23-04_1/0/3_879.frame,1,1,960,600,72,255,140.65219965277777,138.0
2023.09.07 13-09-28 78-23-04_1/0/3_883.frame,1,1,960,600,66,255,139.72306770833333,138.0
2023.09.07 13-09-28 78-23-04_1/0/3_884.frame,1,1,960,600,44,255,140.42071006944445,138.0
2023.09.07 13-09-28 78-23-04_1/0/4_166.frame,1,1,960,600,48,215,130.03939756944445,129.0
2023.09.07 13-09-28 78-23-04_1/0/4_234.frame,1,1,960,600,52,219,132.3684861111111,131.0
2023.09.07 13-09-28 78-23-04_1/0/4_350.frame,1,1,960,600,52,255,133.89670659722222,133.0
2023.09.07 13-09-28 78-23-04_1/0/4_382.frame,1,1,960,600,50,216,130.48980902777777,129.0
2023.09.07 13-09-28 78-23-04_1/0/4_413.frame,1,1,960,600,51,218,133.62811805555555,133.0
2023.09.07 13-09-28 78-23-04_1/0/4_536.frame,1,1,960,600,43,217,132.1686909722222,131.0
2023.09.07 13-09-28 78-23-04_1/0/4_692.frame,1,1,960,600,51,253,131.29851909722223,130.0
2023.09.07 13-09-28 78-23-04_1/0/4_704.frame,1,1,960,600,53,224,133.87430902777777,133.0
2023.09.07 13-09-28 78-23-04_1/0/4_757.frame,1,1,960,600,52,221,132.33190277777777,132.0
2023.09.07 13-09-28 78-23-04_1/0/4_807.frame,1,1,960,600,41,239,131.13378993055557,130.0
2023.09.07 13-09-28 78-23-04_1/0/5_112.frame,1,1,960,600,76,236,146.32693576388888,145.0
